Date,Open,High,Low,Close,Volume
2018-10-18,2498.36,2507.29,2480.63,2486.11,19584468
2018-10-19,2489.91,2501.25,2464.63,2494.13,19575656
2018-10-22,2503.77,2510.93,2479.7,2492.97,19377469
2018-10-23,2464.08,2476.15,2443.98,2443.98,22295266
2018-10-24,2456.69,2457.51,2439.16,2439.16,22749083
2018-10-25,2408.65,2439.2,2402.3,2437.42,23773603
2018-10-26,2430.48,2432.31,2374.73,2374.73,19909201
2018-10-29,2385.9,2408.04,2378.61,2390.45,16079717
2018-10-30,2395.55,2406.28,2378.83,2406.28,17132903
2018-10-31,2425.54,2442.16,2421.27,2442.16,34491165
2018-11-02,2475.82,2501.72,2475.82,2491.16,28749534
2018-11-05,2484.41,2527.15,2482.87,2526.31,18200707
2018-11-06,2532.83,2532.83,2509.5,2527.51,21128529
2018-11-07,2525.76,2582.3,2525.76,2577.11,32692160
2018-11-08,2584.56,2599.73,2564.61,2570.11,26037439
2018-11-09,2557.43,2557.43,2523.83,2530.73,19221764
2018-11-13,2516.76,2540.96,2507.52,2516.83,21662704
2018-11-14,2504.52,2542.5,2489.61,2531.67,31129148
2018-11-15,2535.63,2554.26,2505.6,2505.6,40587972
2018-11-16,2518.6,2527.53,2436.5,2466.08,45006951
2018-11-19,2472.09,2491.78,2455.23,2491.78,31315964
2018-11-20,2475.07,2495.05,2447.7,2458.63,32191177
2018-11-21,2472.64,2525.64,2472.64,2524.84,33912619
2018-11-22,2526.49,2550.2,2515.15,2544.32,20207001
2018-11-23,2540.47,2545.41,2518.28,2532.96,13579644
2018-11-26,2548.04,2553.67,2504.37,2514.83,20637409
2018-11-27,2514.65,2527.89,2505.35,2524.53,21979058
2018-11-28,2530.64,2570.68,2530.64,2568.97,30171957
2018-11-29,2586.69,2607.16,2585.25,2607.16,29094003
2018-11-30,2604.1,2606.28,2574.67,2599.79,56228899
2018-12-03,2640.6,2651.87,2630.57,2647.92,33719206
2018-12-04,2639.64,2667.55,2629.72,2667.55,43061051
2018-12-05,2623.96,2674.23,2614.03,2673.88,43262860
2018-12-06,2643.56,2646.59,2602.74,2607.25,35905981
2018-12-07,2626.7,2636.57,2586.08,2595.57,27729990
2018-12-10,2579.81,2592.84,2555.4,2555.4,20146034
2018-12-11,2572.83,2578.65,2533.1,2533.1,33083721
2018-12-12,2543.13,2585.83,2538.88,2585.83,45487847
2018-12-13,2594.52,2630.74,2579.13,2627.84,36738435
2018-12-14,2602.34,2632.09,2598.85,2620.67,25479458
2018-12-17,2613.62,2627.11,2597.71,2597.71,25873758
2018-12-18,2585.28,2633.16,2576.74,2631.45,29085423
2018-12-19,2630.38,2660.91,2627.01,2660.57,31297071
2018-12-20,2630.95,2638.23,2605.84,2618.47,36074434
2018-12-21,2610.36,2617.5,2535.57,2571.27,74006943
2018-12-27,2594.29,2600.14,2553.94,2557.38,17472481
2018-12-28,2565.86,2588.69,2565.7,2581.52,19278676
2019-01-02,2568.83,2613,2548.59,2612.62,18095360
2019-01-03,2599.61,2602.8,2552.68,2557.18,22832281
2019-01-04,2570.61,2599.06,2569.52,2595.36,22693328
2019-01-07,2610.94,2646.31,2610.94,2646.31,31755300
2019-01-08,2641.59,2646.94,2618.86,2641.02,29778801
2019-01-09,2645.96,2666.07,2640.07,2664.35,33389970
2019-01-10,2646.75,2659.46,2628.62,2659.46,24903730
2019-01-11,2673.03,2691.67,2646.81,2661.87,29025376
2019-01-14,2644.15,2658.3,2634.97,2651.77,22966082
2019-01-15,2667.42,2674.8,2647.54,2668.68,22137916
2019-01-16,2677.21,2694.4,2666.19,2694.4,23578708
2019-01-17,2686.02,2704.44,2682.92,2688.86,23600835
2019-01-18,2702.57,2712.7,2685.7,2707.12,27754217
2019-01-21,2701.97,2702.66,2677.5,2684.55,11385062
2019-01-22,2671.51,2695.42,2671.51,2680.84,21975404
2019-01-23,2678.41,2743.3,2673.87,2734.66,32884668
2019-01-24,2739.91,2751.72,2716.38,2735.57,27801238
2019-01-25,2745.86,2748.1,2720.05,2727.21,32409688
2019-01-28,2729.04,2729.84,2684.66,2701.76,28929778
2019-01-29,2697.8,2718.5,2688.72,2703.58,24001732
2019-01-30,2709.05,2709.2,2676.49,2685.08,24532464
2019-01-31,2708.34,2721.7,2696.15,2713.11,30813423
2019-02-01,2716.19,2727.09,2706.88,2727.09,15744318
2019-02-04,2725.2,2746.24,2714.6,2725.01,19753177
2019-02-05,2733.9,2749.65,2719.19,2747.34,20664637
2019-02-06,2748.71,2758.79,2742.33,2754.26,22112968
2019-02-07,2744.62,2745.84,2704.55,2708.4,16382991
2019-02-08,2701.52,2704.63,2692.18,2695.52,19401300
2019-02-11,2697.25,2718.17,2691.8,2691.8,17757597
2019-02-12,2708,2714.59,2693.44,2708.34,17487419
2019-02-13,2717.14,2718.87,2670.67,2680.08,19355988
2019-02-14,2682.87,2684.34,2646.91,2648.49,31491068
2019-02-15,2643.52,2677.99,2643.52,2671.62,17866170
2019-02-18,2676.53,2679.77,2655.4,2660.58,16301170
2019-02-19,2658.82,2674.76,2649.55,2658.43,17111667
2019-02-20,2671.95,2705.14,2669.65,2704.85,22963846
2019-02-21,2704.67,2712.87,2669.86,2681.39,27147199
2019-02-22,2686.18,2713.9,2686.15,2697.3,25253788
2019-02-25,2712.18,2726.88,2691.27,2720.71,20233713
2019-02-26,2711.94,2715.57,2705.61,2713.76
2019-02-27,2712.82,2715.63,2679.17,2681.33,17175759
2019-02-28,2683.09,2695.41,2677.1,2677.1,21439385
2019-03-01,2692.87,2700.54,2680.75,2684.58,23105353
2019-03-04,2698.2,2701.11,2667.57,2673.12,30651472
2019-03-05,2669.75,2686.11,2664.32,2666.2,18414459
2019-03-06,2672.65,2677.3,2665.04,2674.16,22858503
2019-03-07,2672.14,2682,2649.64,2653.75,18722561
2019-03-08,2638.85,2645.88,2626.45,2638.77,17074543
2019-03-11,2644.16,2650.26,2638.02,2640.42,20589979
2019-03-12,2660.64,2660.64,2642.21,2652.07,20651751
2019-03-13,2644.84,2663.09,2643.06,2662.53,30723094
2019-03-14,2663.04,2670.71,2655.46,2667.58,21587015
2019-03-15,2669.59,2711.93,2664.15,2700.47
2019-03-18,2704.75,2712.51,2695.74,2699.53,19843548
2019-03-19,2702.76,2723.42,2701.17,2708.76,20572297
2019-03-20,2705.78,2712.1,2697.02,2705.11,18714729
2019-03-21,2710.24,2713.64,2700,2713.2,20117423
2019-03-22,2712.79,2715.57,2669.43,2669.43,17702485
2019-03-25,2657.33,2665.98,2646.11,2655.18,16048154
2019-03-26,2657.72,2669.05,2656.77,2668.95,14152301
2019-03-27,2672.36,2678.63,2658.47,2662.1,18789876
2019-03-28,2662.53,2671.43,2654.91,2658.07,13776201
2019-03-29,2670.29,2674.84,2649.18,2655.06,28321133
2019-04-01,2673.15,2694.39,2672.49,2686.7,15819145
2019-04-02,2694.86,2734.91,2694.86,2723.24,18083159
2019-04-03,2744.19,2764.68,2744.19,2763.65,23103688
2019-04-04,2756.26,2766.81,2736.58,2740.09,22542448
2019-04-05,2755.23,2755.23,2702.19,2702.19,25556588
2019-04-08,2709.44,2715.63,2701.5,2711.9,16242571
2019-04-09,2716.27,2732.43,2711.68,2721.7,22397545
2019-04-10,2722.77,2746.49,2720.85,2746.49,24665682
2019-04-11,2750.13,2751.34,2724.45,2727.9,17381495
2019-04-12,2736.98,2738.5,2716.27,2717.51,16523191
2019-04-15,2718.75,2727.21,2705.04,2711.87,17025825
2019-04-16,2719.21,2726.02,2710.7,2726.02,24412683
2019-04-17,2725.28,2750.55,2723.29,2729.2,38786623
2019-04-18,2723.86,2723.86,2701.75,2717.6,21485458
2019-04-23,2718.64,2723.56,2711.34,2720.26,12452133
2019-04-24,2724.81,2726.07,2705.61,2722.04,23915851
2019-04-25,2718.38,2718.38,2696.55,2707.91,18661728
2019-04-26,2705.76,2725.09,2702.05,2725.09,15447198
2019-04-29,2727.92,2729.1,2706.41,2719.18,16414381
2019-04-30,2709.59,2710.95,2670.95,2682.43,25471365
2019-05-02,2678.5,2682.47,2661.3,2664.04,17005776
2019-05-06,2625.93,2643.76,2619.44,2632.76,17766730
2019-05-07,2634.92,2636.37,2572.43,2572.43,27610331
2019-05-08,2578.62,2589.94,2554.16,2558.66,24834053
2019-05-09,2552.14,2564.71,2514.38,2516.04,24621654
2019-05-10,2537.89,2550.8,2521.39,2529.42,24905713
2019-05-13,2532.64,2535.97,2486.29,2504.81,23062704
2019-05-14,2517.73,2525.17,2491.63,2493.95,27954734
2019-05-15,2511.34,2513.57,2487.76,2502.96,32185973
2019-05-16,2514.63,2522.55,2493.19,2517.31,24216010
2019-05-17,2511.26,2511.26,2491.45,2509.19,20998914
2019-05-20,2511.73,2512.98,2481.77,2499.91,20842749
2019-05-21,2503.48,2524.09,2497.51,2523.74,24630095
2019-05-22,2519.27,2562.41,2514.4,2550.54,22933212
2019-05-23,2544.66,2544.66,2503.29,2503.29,24515513
2019-05-24,2512.54,2525.92,2509.25,2521.46,19677878
2019-05-27,2523.35,2532.3,2508.37,2520.92,9817524
2019-05-28,2522.3,2545.86,2516.64,2524.75,50103585
2019-05-29,2508.02,2517.2,2492.06,2517.01,36538551
2019-05-30,2521.35,2561.43,2521.35,2554.91,32783510
2019-05-31,2534.13,2570,2524.53,2570,24679472
2019-06-03,2564.96,2579.18,2558.5,2568.01,17496472
2019-06-04,2567.61,2572.65,2552.14,2564.78,20298047
2019-06-05,2570.62,2574.25,2552.57,2556.1,29825807
2019-06-06,2558.32,2607.21,2556.96,2594.6,45393131
2019-06-07,2597.12,2626.16,2596.83,2620.94,25450393
2019-06-10,2634.05,2637.44,2611.88,2622.46,19741826
2019-06-11,2624.32,2640.54,2615.32,2634.79,32543748
2019-06-12,2624.58,2631,2600.81,2622.29,31656378
2019-06-13,2618.27,2655.16,2615.81,2644.32,28405230
2019-06-14,2644.57,2644.57,2627.8,2629.28,22509744
2019-06-17,2631.97,2634.62,2610.25,2615.33,21356272
2019-06-18,2615.06,2669.62,2610.61,2669.62,39134648
2019-06-19,2667.96,2670.53,2660.3,2662.64,23701540
2019-06-21,2669.39,2686.11,2639.37,2646.26,65920048
2019-06-24,2659.65,2678.14,2652.32,2676.59,21717160
2019-06-25,2671.03,2674.11,2642.46,2649.09,31677433
2019-06-26,2657,2667.65,2646.84,2667.09,43810832
2019-06-27,2673.01,2701.01,2673.01,2685.52,42740964
2019-06-28,2683.4,2686.95,2673.29,2675.56,21759843
2019-07-01,2713.95,2714.13,2676.72,2679.6,23237253
2019-07-02,2688.55,2691.54,2655.85,2691.54,25429831
2019-07-03,2686.92,2702.5,2683.52,2698.3,23087582
2019-07-04,2698.91,2709.91,2689.35,2706.9,17406515
2019-07-05,2708.18,2709.57,2685.55,2692.67,25381834
2019-07-08,2684.09,2701.26,2679.09,2690.2,26357489
2019-07-09,2674.39,2674.91,2649.52,2660.29,27310433
2019-07-10,2659.91,2690.71,2653.5,2661.9,38343813
2019-07-11,2674.88,2689.81,2658.81,2666.69,26041404
2019-07-12,2673.35,2674.03,2664.76,2665.03,23671507
2019-07-15,2672.61,2686.74,2666.59,2675.13,21950829
2019-07-16,2676.67,2679.15,2662.64,2665.88,33758722
2019-07-17,2658.51,2662.16,2639.82,2645.43,36782304
2019-07-18,2630.93,2660.83,2625.72,2656.21,32542120
2019-07-19,2668.03,2686.82,2668.03,2681.21,30888359
2019-07-22,2676.59,2688.48,2672.34,2679.16,20306563
2019-07-23,2681.89,2684.28,2665.86,2669.69,22297867
2019-07-24,2672.76,2673.42,2660.66,2670.29,24392885
2019-07-25,2678.65,2679.62,2640.13,2640.81,24146054
2019-07-26,2641.72,2644.55,2626.81,2633.47,20988204
2019-07-29,2634.17,2637.25,2607.6,2612.02,17319028
2019-07-30,2602.85,2610.87,2593.26,2593.26,25010073
2019-07-31,2593.38,2611.88,2590.06,2601.63,33342023
2019-08-01,2592.81,2606.37,2557.95,2562.45,29125266
2019-08-02,2546.12,2553.6,2538,2538.88,21331025
2019-08-05,2523.3,2527.29,2479.39,2479.78,27813507
2019-08-06,2488.34,2496.75,2474.31,2475.5,30673190
2019-08-07,2483.32,2493.85,2441.19,2453.98,31161321
2019-08-08,2480.32,2486.34,2471.35,2476,24370885
2019-08-09,2483.03,2484.3,2431.93,2438.93,29040938
2019-08-12,2450.53,2453.64,2413.16,2419.96,17309124
2019-08-13,2401.92,2468.29,2395.45,2454.08,28465900
2019-08-14,2448.97,2448.97,2385.65,2385.65,27254810
2019-08-16,2394.15,2402.19,2357.9,2365.71,29216762
2019-08-19,2392.18,2415.19,2387.36,2406.14,21118260
2019-08-20,2413.5,2421.04,2392.02,2415.33,24043931
2019-08-21,2414.98,2435.3,2408.95,2409.13,18563359
2019-08-22,2410.32,2430.41,2399.15,2410.09,23795999
2019-08-23,2422.46,2431.36,2384.61,2406.12,18235297
2019-08-26,2379.88,2412.21,2377.91,2400.31,15271604
2019-08-27,2405.12,2409.3,2380.79,2398.81,51460353
2019-08-28,2409.79,2409.89,2341.2,2348.2,27023698
2019-08-29,2350.77,2375,2345.95,2369.6,20716201
2019-08-30,2372.96,2441.38,2372.96,2440.97,28120309
2019-09-02,2447.62,2451.28,2436.29,2449.21,11756617
2019-09-03,2441.98,2441.98,2402,2413.34,21030710
2019-09-04,2429.95,2445.92,2408.21,2408.28,32239673
2019-09-05,2423.25,2430.14,2394.7,2413.45,25347303
2019-09-06,2416.95,2433.48,2411.72,2424.83,19015192
2019-09-09,2429.16,2476.74,2428.15,2476.74,26527911
2019-09-10,2480.4,2492.11,2471.67,2488.27,29599808
2019-09-11,2492.74,2506.34,2481.08,2489.17,25418721
2019-09-12,2499.58,2506.44,2471.84,2488.63,23739878
2019-09-13,2488.23,2511.12,2488.23,2501.93,17420682
2019-09-16,2491.41,2520.23,2488.73,2520.23,27373552
2019-09-17,2515.11,2515.25,2485.3,2492.68,30736486
2019-09-18,2494.31,2507.88,2488.17,2505.93,27151911
2019-09-19,2498.35,2500.07,2485.5,2491.65,18519558
2019-09-20,2494.87,2499.26,2459.14,2464.87,52954489
2019-09-23,2463.92,2465.94,2430.94,2437.89,24118661
2019-09-24,2447.19,2475,2442.09,2466.62,21052423
2019-09-25,2452.87,2452.87,2432.07,2447.84,22444823
2019-09-26,2449.76,2467.5,2447.44,2463.92,20731565
2019-09-27,2468.61,2482.77,2460.08,2478.97,13727219
2019-09-30,2479.83,2479.83,2452.02,2463.49,18280264
2019-10-01,2456.7,2463.66,2437.21,2439.86,21003774
2019-10-02,2424.05,2433.51,2381.33,2381.33,21879581
2019-10-03,2372.05,2415.36,2355.25,2376.74,31700743
2019-10-04,2382.94,2405.1,2382.94,2398.73,20335200
2019-10-07,2405.9,2405.9,2386.93,2398.77,15843913
2019-10-08,2406.63,2412.69,2390.39,2410.47,22037355
2019-10-09,2410,2420.15,2403.99,2412.44,19012270
2019-10-10,2415.63,2415.87,2393.06,2399.63,21557747
2019-10-11,2409.56,2443.83,2404.33,2443.18,18799936
2019-10-14,2445.28,2447.26,2425.79,2431.7,17819686
2019-10-15,2445.07,2445.16,2431.94,2439.89,23772167
2019-10-16,2438.92,2453.14,2437.86,2442.11,25427518
2019-10-17,2442.25,2471.21,2440.54,2463.94,20625375
2019-10-18,2455.77,2455.77,2439.52,2451.42,22515712
2019-10-21,2448.25,2470.76,2448.25,2470.27,17921411
2019-10-22,2472.88,2500.88,2464.7,2500.06,23755104
2019-10-23,2493.44,2498.96,2486.75,2497.43,15062530
2019-10-24,2501.87,2507.8,2486.94,2499.83,21814311
2019-10-25,2497.89,2497.89,2461.85,2463.82,23474260
2019-10-28,2466.1,2504.08,2466.1,2502.28,18680466
2019-10-29,2504,2517.98,2494.81,2517.92,28301041
2019-10-30,2518.62,2522.35,2510.37,2520.06,19946074
2019-10-31,2529.41,2529.41,2479.47,2484.74,28270436
2019-11-04,2513.7,2558.98,2508.16,2558.98,32521291
2019-11-05,2559.6,2575.69,2553.63,2568.42,26205664
2019-11-06,2560.34,2567.93,2552.02,2552.02,20145276
2019-11-07,2565.6,2573.68,2562.45,2570.3,29426354
2019-11-08,2561,2562.69,2548.33,2551.68,33933234
2019-11-12,2553.33,2567.26,2544.48,2549.06,29104634
2019-11-13,2547.17,2547.17,2525.26,2531.97,35550281
2019-11-14,2530.78,2542.56,2520.26,2523.5,24226170
2019-11-15,2525.91,2534.52,2521.54,2531.47,15226329
2019-11-18,2540.74,2542.15,2520.01,2531.47,20041844
2019-11-19,2532.03,2534.54,2502.74,2509.43,23972800
2019-11-20,2500.94,2502.28,2473.48,2490.03,22123655
2019-11-21,2480.02,2482.32,2456.2,2471.15,22262550
2019-11-22,2468.68,2493.69,2468.68,2481.46,19418367
2019-11-25,2490.67,2499.36,2489.52,2494.46,19493664
2019-11-26,2495.51,2497.04,2476.55,2490.63,65547230
2019-11-27,2496.76,2497.7,2474.52,2481.15,18836782
2019-11-28,2476.99,2476.99,2460.33,2468.95,13081819
2019-11-29,2460.19,2470.98,2455.74,2459.33,16247340
2019-12-02,2465.39,2468.42,2419.82,2421.56,28904247
2019-12-03,2419.23,2421.46,2386.1,2387.07,23793305
2019-12-04,2392.03,2412.65,2376.16,2380.72,27405725
2019-12-05,2392.92,2402.57,2378.43,2392.27,24295260
2019-12-06,2369.67,2380.65,2360.15,2380.65,48349801
2019-12-09,2376.94,2378.35,2357.38,2373.62,18995367
2019-12-10,2377.42,2377.42,2346.93,2359.92,20225756
2019-12-11,2361.84,2369.42,2339.27,2353.37,25812115
2019-12-12,2362.99,2411.15,2362,2411.15,30761863
2019-12-13,2425.8,2432.44,2411.48,2415.03,31688656
2019-12-16,2415.07,2428.35,2413.77,2420.75,23719116
2019-12-17,2427.72,2448.23,2422.41,2443.03,34669035
2019-12-18,2445.42,2446.87,2420.95,2441.99,31861227
2019-12-19,2447.52,2452.4,2440.34,2451.33,24054132
2019-12-20,2444.68,2456.51,2441,2445.42,61319706
2019-12-23,2443.69,2461.76,2443.48,2461.76,16699454
2019-12-27,2470.74,2489.36,2470.42,2474.88,13585181
2019-12-30,2477.76,2482.91,2469.24,2472.2,12290947
2020-01-02,2485.65,2527.76,2484.41,2527.76,23454159
2020-01-03,2510.95,2514.23,2485.35,2502.24,23123882
2020-01-07,2503.6,2505.54,2474.35,2477.19,21398567
2020-01-08,2469,2469.92,2440.77,2443.41,23470010
2020-01-09,2467.28,2486.06,2461.35,2484.24,22690746
2020-01-10,2493.57,2498.36,2479.58,2498.36,18418286
2020-01-13,2501.1,2524.9,2497.57,2524.9,25005246
2020-01-14,2521.95,2524.02,2505.04,2515.4,32173808
2020-01-15,2512.35,2516.21,2490.05,2495.35,25189256
2020-01-16,2501.89,2509.35,2494.53,2505.17,23005106
2020-01-17,2481.3,2511.11,2481.3,2505.71,21184123
2020-01-20,2507.37,2514.29,2504.28,2507.43,17286722
2020-01-21,2496.23,2501.05,2477.76,2484.45,20849226
2020-01-22,2499.9,2499.9,2469.26,2471.86,29430121
2020-01-23,2469.7,2481.45,2465.42,2471.48,24205404
2020-01-24,2476.58,2490.79,2475.18,2478.59,18440108
2020-01-27,2457.79,2458.5,2404.34,2404.34,22387064
2020-01-28,2412.59,2426.2,2401.25,2417.88,18828669
2020-01-29,2426.21,2435.08,2410.91,2420.15,27606029
2020-01-30,2391.34,2415.19,2384.51,2402.56,24916763
2020-01-31,2408.99,2408.99,2373.5,2388.19,41683503
2020-02-03,2380.02,2399.25,2371.77,2394.51,28996272
2020-02-04,2404.92,2440.43,2404.92,2430.25,34334763
2020-02-05,2428.41,2463.3,2427.03,2450.8,24346128
2020-02-06,2461.56,2469.17,2434.61,2439.35,25255592
2020-02-07,2429.05,2436.21,2419.31,2436.21,20937435
2020-02-10,2435.3,2440.32,2413.88,2421.31,18088737
2020-02-11,2431.76,2445.24,2425.02,2439.31,23241252
2020-02-12,2450.98,2460.72,2446.47,2451.46,23341180
2020-02-13,2443.21,2443.46,2416.92,2443.46,21047146
2020-02-14,2454.26,2455.68,2432.94,2437.3,23200714
2020-02-17,2454.4,2454.4,2441.57,2445.64,15626683
2020-02-18,2426.38,2442.59,2426.38,2437.69,14995670
2020-02-19,2445.5,2447.18,2420.22,2440.92,23737832
2020-02-20,2439.94,2442.73,2425.47,2426.55,24191346
2020-02-21,2414.95,2433.31,2410.83,2415.04,18240172
2020-02-24,2380.96,2380.96,2313.82,2316.46,27527796
2020-02-25,2321.45,2324.09,2252.04,2252.04,35456817
2020-02-26,2248.03,2261.76,2208.76,2235.19,37715863
2020-02-27,2222.1,2227.25,2128.88,2145.34,38364369
2020-02-28,2081,2100.02,2015.93,2050.16,79430185
2020-03-02,2114.15,2132.64,2048.51,2089.22,44293943
2020-03-03,2123.32,2198.23,2115.26,2180.15,43107917
2020-03-04,2162.8,2185.7,2149.49,2149.6,30608499
2020-03-05,2180.91,2185.72,2110.3,2112.25,28256127
2020-03-06,2082.95,2086.17,2030.77,2046.85,38634369
2020-03-09,1958.87,1966.83,1872.94,1891.77,45817769
2020-03-10,1913.3,1924.78,1854.34,1860.03,42343668
2020-03-11,1874.87,1875.07,1740.99,1750.3,51244799
2020-03-12,1684.74,1684.74,1521.19,1521.19,63282814
2020-03-13,1563.42,1667.22,1532.37,1588.76,83861233
2020-03-16,1548.72,1571.59,1456.99,1554.78,70082740
2020-03-17,1596.59,1668.54,1572.26,1655.61,87787636
2020-03-18,1634.94,1697.18,1598.58,1629.93,84140221
2020-03-19,1631.13,1712.07,1617.31,1712.07,55688775
2020-03-20,1764.32,1797.68,1709.98,1717.18,117958433
2020-03-23,1662.65,1688.06,1617.62,1625.44,47332582
2020-03-24,1697.46,1697.46,1649.07,1675.5,40599690
2020-03-25,1728.1,1737.76,1632.92,1666.52,50892053
2020-03-26,1635.81,1718.71,1635.81,1717.45,42549996
2020-03-27,1714.99,1725.68,1691.83,1701.51,38206397
2020-03-30,1707.61,1707.61,1665.28,1699.74,31776016
2020-03-31,1711.21,1748.64,1711.21,1736.97,63928380
2020-04-01,1710.97,1724.15,1700.61,1708.75,40052985
2020-04-02,1722.77,1729.35,1690.99,1719.24,52519258
2020-04-03,1715.32,1738.31,1701.95,1730.87,56598699
2020-04-06,1781.53,1820.06,1773.33,1816.36,50654880
2020-04-07,1857.62,1904.1,1846.39,1846.39,71116690
2020-04-08,1842.11,1865.16,1808.32,1820.98,63533483
2020-04-09,1840.15,1864.97,1824.26,1861.59,56426298
2020-04-14,1885.33,1924.38,1877.82,1922.64,52710093
2020-04-15,1931.87,1935.15,1856.8,1858.95,56199515
2020-04-16,1867.55,1870.88,1843.84,1852.88,52806137
2020-04-17,1883.2,1890.89,1867.53,1883.24,48322437
2020-04-20,1890.95,1895.92,1858.9,1892.36,36763455
2020-04-21,1876.52,1876.52,1817.28,1821.1,38919594
2020-04-22,1821.4,1859.87,1798.74,1854.57,37213961
2020-04-23,1863.72,1881.22,1840.2,1881.13,36153518
2020-04-24,1866.26,1882.7,1852.73,1852.73,29337256
2020-04-27,1876.54,1877.93,1829.25,1841,39782360
2020-04-28,1841.8,1871.61,1829.52,1841.01,47600427
2020-04-29,1855.53,1910.39,1847.38,1904.24,41748727
2020-04-30,1916.84,1937.42,1889.15,1901.86,52740200
2020-05-04,1879.65,1879.65,1843.72,1846.79,27085607
2020-05-05,1862.4,1863.87,1838.76,1846.36,25487582
2020-05-06,1853.99,1853.99,1808.87,1813.31,39588604
2020-05-07,1822.86,1848.83,1802.99,1833.01,28418448
2020-05-08,1853.58,1863.92,1850.36,1855.6,21241642
2020-05-11,1869.44,1871.45,1832.07,1835.03,23523590
2020-05-12,1835.97,1877.21,1834.57,1875.38,36133267
2020-05-13,1862.16,1887.11,1857.01,1864.7,32486561
2020-05-14,1849.67,1850.21,1805.16,1825.75,33547477
2020-05-15,1840.41,1846.26,1813.79,1817.84,22452440
2020-05-18,1848.13,1889.64,1838.82,1889.64,35205785
2020-05-19,1908.15,1910.49,1880.4,1889.69,29617379
2020-05-20,1888.91,1915.3,1883.3,1905.1,28527444
2020-05-21,1898.81,1908.53,1889.42,1891.47,26092717
2020-05-22,1877.35,1886.18,1869.15,1880.81,25304267
2020-05-25,1895.13,1906.34,1885.39,1901.33,15109694
2020-05-26,1921.41,1976.66,1917.1,1974.65,65774882
2020-05-27,1979.94,2034.92,1971.54,1973.04,70210898
2020-05-28,2002,2027.99,1957.13,1985.84,72141843
2020-05-29,1980.28,1988.57,1964.57,1987.17,153279465
2020-06-01,2009.56,2020,1991.34,2004.12,46256351
2020-06-02,2008.95,2012.07,1994.72,2011.33,56632227
2020-06-03,2024.27,2063.84,2018.14,2049.33,73510078
2020-06-04,2044.61,2070.74,2036.14,2070.74,60344276
2020-06-05,2083.3,2137.22,2083.3,2131.32,72865416
2020-06-08,2132.06,2145.96,2100.05,2132.15,59514896
2020-06-09,2139.54,2147.78,2098.73,2126.06,74927714
2020-06-10,2130.45,2140.41,2107.68,2134.66,109550412
2020-06-12,2077.11,2101.51,2033.12,2074.21,99893805
2020-06-15,2048.61,2048.61,2014.06,2018.67,95427602
2020-06-16,2046.89,2093.02,2046.89,2078.09,73009214
2020-06-17,2094.95,2094.95,2061.04,2069.87,55825312
2020-06-18,2070.59,2087.01,2061.74,2077.63,81454683
2020-06-19,2079.82,2089.68,2079.29,2089.68,99132753
2020-06-22,2086.94,2088.77,2065.91,2076.74,48793689
2020-06-23,2092.45,2132.28,2087.35,2109.66,49754485
2020-06-24,2115.7,2120.14,2056.91,2056.91,43237491
2020-06-25,2049.58,2069.49,2028.09,2062.83,37299438
2020-06-26,2067.12,2068.41,2025.12,2025.12,31710850
2020-06-29,2019.74,2037.47,2014.45,2037.27,34623907
2020-06-30,2044.9,2045.86,2018.02,2023.71,38135267
2020-07-01,2032.96,2042.95,2004.49,2039.42,32827508
2020-07-02,2051.07,2083.52,2047.58,2077.31,39063285
2020-07-03,2083.69,2085.18,2068.51,2074.18,17755020
2020-07-06,2102.83,2110.22,2082.28,2093.39,24139844
2020-07-07,2090.29,2090.29,2067.02,2069.92,25023909
2020-07-08,2062.32,2063.6,2049.37,2055.68,21952235
2020-07-09,2062.29,2072.43,2058.45,2062.09,25275117
2020-07-10,2045.58,2073,2040.84,2073,21631452
2020-07-13,2091.08,2093.64,2077.99,2081.36,25567400
2020-07-14,2068.88,2070.61,2041.4,2048.26,39858635
2020-07-15,2065.2,2075.36,2056.32,2072.75,33340628
2020-07-16,2065.47,2076.74,2057.64,2076.74,26519963
2020-07-17,2077.26,2077.26,2061.72,2071.39,31070850
2020-07-20,2068.05,2119.14,2064.04,2119.14,47797282
2020-07-21,2133.42,2172.05,2125.52,2130.79,71521066
2020-07-22,2130.07,2132.63,2112.73,2112.73,31147821
2020-07-23,2125.51,2125.55,2095.85,2098.35,26809346
2020-07-24,2068.85,2085.6,2065.32,2085.17,23704597
2020-07-27,2088.83,2107.5,2079.85,2104.83,32740599
2020-07-28,2104.33,2116.99,2082.12,2100.45,37060808
2020-07-29,2092.86,2102.79,2077.37,2098.97,29839641
2020-07-30,2093.3,2096.15,2023.09,2023.09,46103715
2020-07-31,2031.69,2056.43,2025.34,2027.14,41265459
2020-08-03,2033.52,2077.96,2028.57,2066.44,25132630
2020-08-04,2081.03,2096.57,2066.74,2075.68,23439023
2020-08-05,2087.42,2113.42,2087.42,2102.15,27496555
2020-08-06,2105.04,2111.91,2075.71,2082.46,23435375
2020-08-07,2079.67,2085.17,2067.45,2077.87,24594454
2020-08-10,2083.58,2094.04,2072.58,2085.34,18463443
2020-08-11,2089.22,2127.14,2088.93,2113.44,26950309
2020-08-12,2108.04,2123.51,2105.76,2122.05,20482147
2020-08-13,2125.32,2153.21,2123.41,2129.91,17122810
2020-08-14,2128.07,2128.07,2108.85,2126.9,12620468
